CKT_TRAIL_ID,TRAIL_NAME,A_EQUIPMENT_TID,A_EQUIPMENT_MODEL,Z_EQUIPMENT_TID,Z_EQUIPMENT_MODEL
131649,I1001/GE100/GRCYNYGC/GRNKNYGN,GRCYNYGC-0151107A,CISCO_NCS4016_SHELF,GRNKNYGN-0223934A,CISCO_NCS4016_SHELF
133461,I1001/GE100/GRCYNYGC/HMPSNYHS,GRCYNYGC-0151107A,CISCO_NCS4016_SHELF,HMPSNYHS-0332417A,CISCO_NCS4016_SHELF
131800,I1001/GE100/GRCYNYGC/LYBRNYLB,GRCYNYGC-0151107A,CISCO_NCS4016_SHELF,LYBRNYLB-01153A08A,CISCO_NCS4016_SHELF
133478,I1001/GE100/GRCYNYGC/NYACNYNK,GRCYNYGC-0151107A,CISCO_NCS4016_SHELF,NYACNYNK-0220608A,CISCO_NCS4016_SHELF
87741,I1001/GE100/GRCYNYGC/NYCKNYBR,GRCYNYGC-0151207A,CISCO_NCS4016_SHELF,NYCKNYBR-0110304A,CISCO_NCS4016_SHELF
82160,I1001/GE100/GRCYNYGC/NYCMNY56,GRCYNYGC-0151207A,CISCO_NCS4016_SHELF,NYCMNY56-0880501A,CISCO_NCS4016_SHELF
133479,I1001/GE100/GRCYNYGC/WHVRNYWH,GRCYNYGC-0151107A,CISCO_NCS4016_SHELF,WHVRNYWH-0001104A,CISCO_NCS4016_SHELF
133306,I1001/GE100/GRLAPAGL/LNDLPALD,GRLAPAGL-0110613A,CISCO NCS4016 SHELF,LNDLPALD-0222708A,CISCO_NCS4016_SHELF
133305,I1001/GE100/GRLAPAGL/RYFRPARF,GRLAPAGL-0110613A,CISCO NCS4016 SHELF,RYFRPARF-0112033A,CISCO_NCS4016_SHELF
82161,I1001/GE100/GRNKNYGN/LYBRNYLB,GRNKNYGN-0223934A,CISCO_NCS4016_SHELF,LYBRNYLB-01153A08A,CISCO_NCS4016_SHELF
132580,I1001/GE100/GRNKNYGN/MEVLNYDR,GRNKNYGN-0223934A,CISCO_NCS4016_SHELF,MEVLNYDR-0111008A,CISCO_NCS4016_SHELF
132326,I1001/GE100/GRNKNYGN/MSPQNYMP,GRNKNYGN-0223934A,CISCO_NCS4016_SHELF,MSPQNYMP-0223209A,CISCO_NCS4016_SHELF
87641,I1001/GE100/GRNKNYGN/NYCKNYAL,GRNKNYGN-0223934A,CISCO_NCS4016_SHELF,NYCKNYAL-0223502A,CISCO_NCS4016_SHELF
87649,I1001/GE100/GRNKNYGN/NYCKNYBR,GRNKNYGN-0223934A,CISCO_NCS4016_SHELF,NYCKNYBR-0110304A,CISCO_NCS4016_SHELF
87516,I1001/GE100/GRNKNYGN/NYCMNY18,GRNKNYGN-0223934A,CISCO_NCS4016_SHELF,NYCMNY18-0777203A,CISCO_NCS4016_SHELF
81271,I1001/GE100/GRNKNYGN/NYCMNY56,GRNKNYGN-0223934A,CISCO_NCS4016_SHELF,NYCMNY56-0880501A,CISCO_NCS4016_SHELF
87735,I1001/GE100/GRNKNYGN/NYCQNYLN,GRNKNYGN-0223934A,CISCO_NCS4016_SHELF,NYCQNYLN-0223913A,CISCO_NCS4016_SHELF
132335,I1001/GE100/GRNKNYGN/OYBANYOY,GRNKNYGN-0223934A,CISCO_NCS4016_SHELF,OYBANYOY-0112313A,CISCO_NCS4016_SHELF
82138,I1001/GE100/GRNKNYGN/SYOSNYGN,GRNKNYGN-0223934A,CISCO_NCS4016_SHELF,SYOSNYGN-0121217A,CISCO NCS4016 SHELF
132848,I1001/GE100/GRNKNYGN/SYOSNYSY,GRNKNYGN-0223934A,CISCO_NCS4016_SHELF,SYOSNYSY-0112317A,CISCO_NCS4016_SHELF
131660,I1001/GE100/GRNKNYGN/WHPLNYWP,GRNKNYGN-0223934A,CISCO_NCS4016_SHELF,WHPLNYWP-0225007A,CISCO_NCS4016_SHELF
132345,I1001/GE100/GRNKNYGN/WNTGNYWT,GRNKNYGN-0223934A,CISCO_NCS4016_SHELF,WNTGNYWT-0114509A,CISCO_NCS4016_SHELF
125553,I1001/GE100/GRSNNYGA/MTKSNYMK,GRSNNYGA-0111104A,CISCO_NCS4016_SHELF,MTKSNYMK-0111315A,CISCO_NCS4016_SHELF
125552,I1001/GE100/GRSNNYGA/NYACNYNK,GRSNNYGA-0111104A,CISCO_NCS4016_SHELF,NYACNYNK-0220608A,CISCO_NCS4016_SHELF
102240,I1001/GE100/GRTWDEGR/HRTNDEHA,GRTWDEGR-0115011A,CISCO_NCS4016_SHELF,HRTNDEHA-0111404A,CISCO_NCS4016_SHELF
102270,I1001/GE100/GRTWDEGR/MLBODEMB,GRTWDEGR-0115011A,CISCO_NCS4016_SHELF,MLBODEMB-0110404A,CISCO_NCS4016_SHELF
113701,I1001/GE100/GRTWDEGR/MLFRDEMF,GRTWDEGR-0115011A,CISCO_NCS4016_SHELF,MLFRDEMF-0112504A,CISCO_NCS4016_SHELF
133117,I1001/GE100/GRTWDEGR/MLTNDEML,GRTWDEGR-0115011A,CISCO_NCS4016_SHELF,MLTNDEML-0115103A,CISCO_NCS4016_SHELF
102235,I1001/GE100/GRTWDEGR/NWCSDENC,GRTWDEGR-0115011A,CISCO_NCS4016_SHELF,NWCSDENC-0117913A,CISCO_NCS4016_SHELF
102236,I1001/GE100/GRTWDEGR/NWRKDENB,GRTWDEGR-0115011A,CISCO_NCS4016_SHELF,NWRKDENB-0114705A,CISCO_NCS4016_SHELF
102280,I1001/GE100/GRTWDEGR/OCVWDEOC,GRTWDEGR-0115011A,CISCO_NCS4016_SHELF,OCVWDEOC-0113205A,CISCO_NCS4016_SHELF
113743,I1001/GE100/GRTWDEGR/RHBHDERB,GRTWDEGR-0115011A,CISCO_NCS4016_SHELF,RHBHDERB-0115005A,CISCO_NCS4016_SHELF
133158,I1001/GE100/GRTWDEGR/SLVLDESV,GRTWDEGR-0115011A,CISCO_NCS4016_SHELF,SLVLDESV-0110604A,CISCO_NCS4016_SHELF
133830,I1001/GE100/GVCYPAGR/MRCRPAME,GVCYPAGR-0110513A,CISCO NCS4016 SHELF,MRCRPAME-0110235A,CISCO NCS4016 SHELF
127703,I1001/GE100/HBVLNJ01/LKWDNJLK,HBVLNJ01-0111330A,CISCO_NCS4016_SHELF,LKWDNJLK-0221008A,CISCO_NCS4016_SHELF
103847,I1001/GE100/HCKNNJHK/HLDLNJWE,HCKNNJHK-0440411A,CISCO_NCS4016_SHELF,HLDLNJWE-0110805A,CISCO_NCS4016_SHELF
113193,I1001/GE100/HCKNNJHK/KRNYNJKN,HCKNNJHK-0440411A,CISCO_NCS4016_SHELF,KRNYNJKN-0220422A,CISCO_NCS4016_SHELF
103865,I1001/GE100/HCKNNJHK/LTFYNJLF,HCKNNJHK-0440411A,CISCO_NCS4016_SHELF,LTFYNJLF-0220444A,CISCO_NCS4016_SHELF
102521,I1001/GE100/HCKNNJHK/NBRGNJNB,HCKNNJHK-0440411A,CISCO_NCS4016_SHELF,NBRGNJNB-0113129A,CISCO_NCS4016_SHELF
96286,I1001/GE100/HCKNNJHK/NWRKNJ02,HCKNNJHK-0440411A,CISCO_NCS4016_SHELF,NWRKNJ02-0662311A,CISCO_NCS4016_SHELF
94972,I1001/GE100/HCKNNJHK/NWRKNJ03,HCKNNJHK-0440411A,CISCO_NCS4016_SHELF,NWRKNJ03-0113104A,CISCO_NCS4016_SHELF
96290,I1001/GE100/HCKNNJHK/RCPKNJ01,HCKNNJHK-0440411A,CISCO_NCS4016_SHELF,RCPKNJ01-0222116A,CISCO_NCS4016_SHELF
101214,I1001/GE100/HCKNNJHK/RTFRNJRU,HCKNNJHK-0440411A,CISCO_NCS4016_SHELF,RTFRNJRU-0114229A,CISCO_NCS4016_SHELF
103860,I1001/GE100/HCKNNJHK/RVEDNJOR,HCKNNJHK-0440411A,CISCO_NCS4016_SHELF,RVEDNJOR-0110319A,CISCO_NCS4016_SHELF
96288,I1001/GE100/HCKNNJHK/UNCYNJ02,HCKNNJHK-0440411A,CISCO_NCS4016_SHELF,UNCYNJ02-0220109A,CISCO_NCS4016_SHELF
133308,I1001/GE100/HCKSDEHC/NWCSDENC,HCKSDEHC-0113221A,CISCO_NCS4016_SHELF,NWCSDENC-0117913A,CISCO_NCS4016_SHELF
133307,I1001/GE100/HCKSDEHC/WCHSPAWC,HCKSDEHC-0113221A,CISCO_NCS4016_SHELF,WCHSPAWC-0220619A,CISCO_NCS4016_SHELF
95059,I1001/GE100/HCVLNYHV/LVTWNYLT,HCVLNYHV-0115208A,CISCO_NCS4016_SHELF,LVTWNYLT-0111908A,CISCO_NCS4016_SHELF
98236,I1001/GE100/HCVLNYHV/PLVWNYPV,HCVLNYHV-0115208A,CISCO_NCS4016_SHELF,PLVWNYPV-0110810A,CISCO_NCS4016_SHELF
95042,I1001/GE100/HCVLNYHV/SYOSNYGN,HCVLNYHV-0115208A,CISCO_NCS4016_SHELF,SYOSNYGN-0121201A,CISCO NCS4016 SHELF
95061,I1001/GE100/HCVLNYHV/SYOSNYSY,HCVLNYHV-0115208A,CISCO_NCS4016_SHELF,SYOSNYSY-0112317A,CISCO_NCS4016_SHELF
95065,I1001/GE100/HCVLNYHV/WBYNNYWE,HCVLNYHV-0115208A,CISCO_NCS4016_SHELF,WBYNNYWE-0111115A,CISCO_NCS4016_SHELF
131858,I1001/GE100/HDSNFL21/PTCYFLBK,HDSNFL21-0110101A,CISCO NCS4009 SHELF,PTCYFLBK-0130307A,CISCO NCS4016 SHELF
132177,I1001/GE100/HHFLNYHF/OSNGNYOS,HHFLNYHF-0112207A,CISCO_NCS4016_SHELF,OSNGNYOS-0222110A,CISCO_NCS4016_SHELF
132085,I1001/GE100/HHFLNYHF/WHVRNYWH,HHFLNYHF-0112207A,CISCO_NCS4016_SHELF,WHVRNYWH-0001104A,CISCO_NCS4016_SHELF
114356,I1001/GE100/HKTNNJHT/SUCCNJSU,HKTNNJHT-0112116A,CISCO_NCS4016_SHELF,SUCCNJSU-0115114A,CISCO_NCS4016_SHELF
103844,I1001/GE100/HLDLNJWE/UNCYNJ02,HLDLNJWE-0110805A,CISCO_NCS4016_SHELF,UNCYNJ02-0220109A,CISCO_NCS4016_SHELF
101215,I1001/GE100/HLDNNJ01/MTVWNJMV,HLDNNJ01-0113503A,CISCO_NCS4016_SHELF,MTVWNJMV-0111236A,CISCO_NCS4016_SHELF
102524,I1001/GE100/HLDNNJ01/RCPKNJ01,HLDNNJ01-0113503A,CISCO_NCS4016_SHELF,RCPKNJ01-0222116A,CISCO_NCS4016_SHELF
133309,I1001/GE100/HLOKDEHL/NWCSDENC,HLOKDEHL-0114405A,CISCO_NCS4016_SHELF,NWCSDENC-0117913A,CISCO_NCS4016_SHELF
102239,I1001/GE100/HLTWPAHE/LNDLPALD,HLTWPAHE-0100905A,CISCO_NCS4016_SHELF,LNDLPALD-0222708A,CISCO_NCS4016_SHELF
127180,I1001/GE100/HMBGPAHB/RDNGPARE,HMBGPAHB-0113201A,CISCO NCS4016 SHELF,RDNGPARE-0332836A,CISCO_NCS4016_SHELF
100529,I1001/GE100/HMBYNYHB/PCHGNYPH,HMBYNYHB-0111220A,CISCO_NCS4016_SHELF,PCHGNYPH-0111315A,CISCO_NCS4016_SHELF
131803,I1001/GE100/HMBYNYHB/RVHDNYRV,HMBYNYHB-0111220A,CISCO_NCS4016_SHELF,RVHDNYRV-0119208A,CISCO_NCS4016_SHELF
100493,I1001/GE100/HMBYNYHB/SATNNYSN,HMBYNYHB-0111220A,CISCO_NCS4016_SHELF,SATNNYSN-0110636A,CISCO_NCS4016_SHELF
98189,I1001/GE100/HMPSNYHS/LVTWNYLT,HMPSNYHS-0332417A,CISCO_NCS4016_SHELF,LVTWNYLT-0111908A,CISCO_NCS4016_SHELF
133462,I1001/GE100/HMPSNYHS/LYBRNYLB,HMPSNYHS-0332417A,CISCO_NCS4016_SHELF,LYBRNYLB-01153A08A,CISCO_NCS4016_SHELF
98191,I1001/GE100/HMPSNYHS/OYBANYOY,HMPSNYHS-0332417A,CISCO_NCS4016_SHELF,OYBANYOY-0112313A,CISCO_NCS4016_SHELF
97826,I1001/GE100/HMSQNJHS/HPWLNJHP,HMSQNJHS-0003235A,CISCO NCS4016 SHELF,HPWLNJHP-0111004A,CISCO_NCS4016_SHELF
97768,I1001/GE100/HMSQNJHS/NBWKNJNB,HMSQNJHS-0003235A,CISCO NCS4016 SHELF,NBWKNJNB-0550221A,CISCO_NCS4016_SHELF
97825,I1001/GE100/HMSQNJHS/WRTWNJFD,HMSQNJHS-0003235A,CISCO NCS4016 SHELF,WRTWNJFD-0112506A,CISCO_NCS4016_SHELF
133794,I1001/GE100/HMSTPAHO/PITBPACA,HMSTPAHO-0220404A,CISCO NCS4016 SHELF,PITBPACA-0220506A,CISCO_NCS4016_SHELF
131821,I1001/GE100/HNSTNYHU/OCBHNYOB,HNSTNYHU-0115430A,CISCO_NCS4016_SHELF,OCBHNYOB-0110402A,CISCO_NCS4016_SHELF
100566,I1001/GE100/HNSTNYHU/PJSTNYPJ,HNSTNYHU-0115430A,CISCO_NCS4016_SHELF,PJSTNYPJ-0110107A,CISCO_NCS4016_SHELF
100482,I1001/GE100/HNSTNYHU/RNKNNYRN,HNSTNYHU-0115430A,CISCO_NCS4016_SHELF,RNKNNYRN-0110303A,CISCO_NCS4016_SHELF
100555,I1001/GE100/HNSTNYHU/SMTWNYSM,HNSTNYHU-0115430A,CISCO_NCS4016_SHELF,SMTWNYSM-0001008A,CISCO_NCS4016_SHELF
100568,I1001/GE100/HNSTNYHU/STKTNYSK,HNSTNYHU-0115430A,CISCO_NCS4016_SHELF,STKTNYSK-0111405A,CISCO_NCS4016_SHELF
103574,I1001/GE100/HNSTNYHU/SYOSNYGN,HNSTNYHU-0115430A,CISCO_NCS4016_SHELF,SYOSNYGN-0121217A,CISCO NCS4016 SHELF
